ENTITY1	ENTITY2	PROBABILITY	LABEL
3725	155807	1.0014201471397755e-06	0
155459	8453	9.814599200019813e-07	0
155030	3735	9.769952551419436e-07	0
653820	155030	9.769306976714631e-07	0
155807	3725	9.725851692898857e-07	0
155908	7514	9.721791953687386e-07	0
155807	9564	9.599484582789586e-07	0
387	155030	9.536350999983512e-07	0
100862696	155030	9.283194638554093e-07	0
3735	155030	9.267470540974543e-07	0
155030	100616444	9.255082921155733e-07	0
156110	925	9.167709181800987e-07	0
155807	5886	9.11886641641324e-07	0
155971	80279	8.864307048384035e-07	0
7514	155908	8.815050690502702e-07	0
286	155030	8.616530359217833e-07	0
155030	3106	8.565329977505698e-07	0
3502	155971	8.367294301869777e-07	0
1629	155030	8.292026056899715e-07	0
1984	155908	8.158207154274066e-07	0
4790	155807	8.141505315473196e-07	0
155030	1629	8.007783069974295e-07	0
155459	8835	7.902687999550295e-07	0
155030	998	7.790696999743218e-07	0
10226	155971	7.36136205770066e-07	0
821	156110	7.298114600429173e-07	0
155971	4780	7.11171424083723e-07	0
155971	653820	7.102679396853162e-07	0
155971	51497	7.012982162768466e-07	0
155030	10015	6.745852990652779e-07	0
7433	155971	6.729035000319072e-07	0
164668	155459	6.263488819824303e-07	0
155459	164668	5.512213829828028e-07	0
925	156110	5.312761193199123e-07	0
155030	100862696	5.257148234516507e-07	0
10015	155030	5.239750681118593e-07	0
5879	155030	5.048096723969664e-07	0
156110	5062	4.867624782134428e-07	0
155908	1984	4.862984119835545e-07	0
6348	155971	4.827128147200099e-07	0
155971	6348	4.827128147200099e-07	0
155807	3838	4.798408076434058e-07	0
5122	155971	4.678212265352144e-07	1
155030	286	4.5491822908694246e-07	0
1421	155030	4.535053199639094e-07	0
684	155945	4.387864205313008e-07	0
1435	156110	4.339972757838595e-07	0
30835	155971	4.213988390455725e-07	0
155971	7124	4.2075522121987063e-07	0
155807	3735	3.952830818221287e-07	0
684	156110	3.951283118475146e-07	0
7422	155871	3.830137734750494e-07	0
155871	3958	3.8299864058011224e-07	0
3576	155971	3.8108539002212893e-07	0
155030	100689229	3.77987816491121e-07	0
100689229	155030	3.7672545327716023e-07	0
3777	155945	3.76586005490509e-07	0
4738	155945	3.6908609135632986e-07	0
155945	4738	3.6898841515586867e-07	0
155807	6596	3.6150439530757694e-07	0
6351	155971	3.5994966995911426e-07	0
9733	155871	3.557368462026034e-07	0
155030	5879	3.5263910203031656e-07	0
155971	28981	3.427403200140233e-07	0
54732	155030	3.4133402893044007e-07	0
155030	54732	3.3777369456977624e-07	0
155971	4513	3.3661572995669076e-07	0
155945	3777	3.2809351446783097e-07	0
1755	155971	3.244034999516643e-07	0
3091	155807	3.216184210064199e-07	0
51311	155030	3.201924738682749e-07	0
155030	4734	3.103460199938013e-07	0
4314	155030	3.0941955997398907e-07	0
155030	4314	3.090591700338763e-07	0
6285	156110	3.0887106561294786e-07	0
5594	155030	3.0825429087055767e-07	0
155971	3384	3.0501434000740346e-07	0
155908	1654	3.0403831774439283e-07	0
155971	3576	3.036806499601141e-07	0
155030	387	3.020567800327001e-07	0
3267	155908	2.9698073999995245e-07	0
155459	920	2.881615828176365e-07	0
155971	3385	2.754664523152428e-07	0
5524	155030	2.751590999494624e-07	0
3838	155807	2.7288005977066376e-07	0
6596	155807	2.7121914003558345e-07	0
1669	155971	2.679399192517806e-07	0
155971	1669	2.6793649421374965e-07	0
51497	155971	2.6449141632411965e-07	0
6667	155030	2.604312119292018e-07	0
1392	155030	2.5845345930086694e-07	0
155971	1755	2.541674699596541e-07	0
155030	1392	2.5230956379740377e-07	0
155971	6426	2.4629739081571955e-07	0
155971	2335	2.4230266004732215e-07	0
2335	155971	2.4230266004732215e-07	0
155908	10657	2.295559496934274e-07	0
155030	6667	2.2730199888965075e-07	0
155030	10642	2.2032798840943002e-07	0
1654	155908	2.1763269164587484e-07	0
155908	1653	2.176261024722237e-07	0
84268	155908	2.1384888237996336e-07	0
347376	155971	2.131045140352228e-07	0
155971	347376	2.131045140352228e-07	0
155908	84268	2.1203985967055416e-07	0
10657	155908	2.104648336720416e-07	0
155971	1272	2.0888651997008623e-07	0
1272	155971	2.0888651997008623e-07	0
155030	7251	2.0778925380326996e-07	0
3735	155807	1.9603456491434912e-07	0
155908	27067	1.924293676625055e-07	0
155030	51311	1.8766858300711675e-07	0
4843	155971	1.8373531995852233e-07	0
155807	3091	1.8060945483622248e-07	0
7251	155030	1.701366271200655e-07	0
155971	801	1.6908838407214688e-07	0
1232	155971	1.6761246002250374e-07	0
2028	155030	1.6708864003511792e-07	0
155945	100616444	1.640570664873664e-07	0
27067	155908	1.5844922551799812e-07	0
54472	155971	1.4956406002575307e-07	0
24137	155030	1.4933854308729622e-07	0
155971	30835	1.4637953948959392e-07	0
5599	156110	1.461470899855044e-07	0
155030	925	1.4441497919737145e-07	0
155030	1489	1.4307369000654546e-07	0
156110	5817	1.320934646109606e-07	0
156110	6774	1.291535858261028e-07	0
6774	156110	1.291535858261028e-07	0
155030	2028	1.2531238002821965e-07	0
200316	155459	1.2489675216276197e-07	0
1387	155971	1.2462424003878425e-07	0
155971	10714	1.2345837696603468e-07	0
3565	155971	1.2116387015925767e-07	0
998	155030	1.2108452995818197e-07	0
155971	3565	1.2107059343957616e-07	0
347376	155807	1.1641798602912701e-07	0
3612	155807	1.1628725415935293e-07	0
155971	54472	1.1232478003275759e-07	0
9564	155807	1.1207414696290385e-07	0
155871	9733	1.1140651323682249e-07	0
155030	30816	1.0580306619711877e-07	0
155971	1387	1.0348614998267891e-07	0
155807	3612	1.0110018144882105e-07	0
1154	155459	9.806959000435711e-08	0
3458	155971	9.51869234544489e-08	0
3840	155807	9.392379063388745e-08	0
155908	983	9.292464397958611e-08	0
23547	156110	9.08527125753622e-08	0
100616444	155971	9.030713166158222e-08	0
155971	100616444	9.029501335522383e-08	0
155871	5813	8.914270355209197e-08	0
10399	156110	8.873786228047464e-08	0
155030	85363	8.84132940193183e-08	0
1653	155908	8.670798379295519e-08	0
3704	155908	8.591713418493185e-08	0
155030	24137	8.588892830285744e-08	0
155971	1232	8.47262500158763e-08	0
925	155030	8.228556858114189e-08	0
155807	25939	8.085817237990511e-08	0
10959	156110	8.004966023378302e-08	0
156110	10959	7.985617622718877e-08	0
155459	200316	7.975212268362952e-08	0
155908	3704	7.827765247103713e-08	0
155971	834	7.697510995274826e-08	0
48	155908	7.661846990192345e-08	0
5478	156110	7.37127227035117e-08	0
19	155971	7.354479003573999e-08	0
155030	4320	7.292112003121076e-08	0
8743	155971	7.272241742128926e-08	0
155908	48	7.173647720293275e-08	0
4594	156110	7.060278994774905e-08	0
156110	7020	7.055974471370519e-08	0
25939	155807	7.039586880086546e-08	0
3836	155807	6.723433954025637e-08	0
155971	10410	6.695779597443163e-08	0
10410	155971	6.695779597443163e-08	0
155945	3661	6.578853239957994e-08	0
155908	4869	6.463019186497831e-08	0
155945	30816	6.32541368172923e-08	0
2736	156110	6.302900024124369e-08	0
6714	156110	6.224521997832966e-08	0
728378	155030	6.210854930355225e-08	0
1392	155971	6.097821003692161e-08	0
155971	3458	6.023434240276515e-08	0
155971	963	5.938517200210214e-08	0
155030	676	5.891583998440808e-08	0
156110	6714	5.888921994490204e-08	0
728378	155908	5.852912265957855e-08	0
155459	1154	5.831748595142017e-08	0
155971	6772	5.779801504068871e-08	0
55170	155908	5.750793596881465e-08	0
156110	10399	5.7156133603797343e-08	0
156110	940	5.6018248595357534e-08	0
156110	19	5.3272237954260504e-08	0
156110	3558	5.1784191490433784e-08	0
7253	156110	5.1179145255098035e-08	0
155971	4843	5.0297650044939246e-08	0
155971	6774	4.9854574024621456e-08	0
983	155908	4.890671001511748e-08	0
155971	4360	4.890180294037094e-08	0
156110	11337	4.820508403557966e-08	0
50863	155971	4.7744912023972574e-08	0
10642	155030	4.740893466692597e-08	0
156110	1493	4.738932946057872e-08	0
155908	55170	4.613855297819214e-08	0
155030	6998	4.613054005453421e-08	0
155807	3836	4.541579012862229e-08	0
3661	155945	4.525381092079783e-08	0
156110	6285	4.502477402024141e-08	0
155030	92421	4.4984045044493826e-08	0
4360	155971	4.490348359809104e-08	0
10959	155348	4.4101823859499234e-08	0
155348	10959	4.3641458224996654e-08	0
6998	155030	4.339883996617999e-08	0
4738	155971	4.3334980048825855e-08	0
2	155971	4.321545798990911e-08	0
155871	7422	4.289062027762469e-08	0
973	155971	3.990758701277741e-08	0
6921	155459	3.967086892320282e-08	0
155030	6285	3.884191168701534e-08	0
155971	7020	3.882454191472817e-08	0
6285	155030	3.807900339491965e-08	0
6772	155971	3.693341499300118e-08	0
155971	821	3.6896327992863576e-08	0
155030	1029	3.682612870203883e-08	0
155971	973	3.679791804600541e-08	0
1493	156110	3.6587767704432395e-08	0
920	155459	3.614014454367265e-08	0
155971	3502	3.484447508306232e-08	0
6387	155971	3.260333791832437e-08	0
156110	2736	3.1912069653472486e-08	0
155971	925	3.1285491197685644e-08	0
7020	156110	3.1130406807911015e-08	0
7020	155971	3.008318039121605e-08	0
156110	821	2.920420194563178e-08	0
156110	5478	2.9130917567066206e-08	0
7040	155971	2.9043661697869538e-08	0
155971	7040	2.9006786195218126e-08	0
5813	155871	2.8958861308936434e-08	0
155971	6347	2.8778972649412538e-08	0
54106	155971	2.830762801941944e-08	0
155030	3574	2.8123464002050014e-08	0
155908	3848	2.8050553990688343e-08	0
8453	155459	2.7607742203450414e-08	0
3458	155030	2.608664295689067e-08	0
155971	7432	2.451139002879188e-08	0
3848	155908	2.4132204012872194e-08	0
155945	8945	2.409256649738012e-08	0
8941	155030	2.3567876983321412e-08	0
3932	155971	2.222344397395659e-08	0
155971	3932	2.222344397395659e-08	0
6426	155971	2.2161502966078217e-08	0
30816	155945	2.1877776812395666e-08	0
10075	155348	2.109502494906934e-08	0
155030	728378	2.0810016820860255e-08	0
156110	60489	2.077733129990378e-08	0
60489	156110	2.077733129990378e-08	0
4982	155971	2.0621130025766377e-08	0
155971	3586	2.0570013914422702e-08	0
3586	155971	2.0570013914422702e-08	0
4734	155030	2.051514003120758e-08	0
940	156110	2.0210334850112588e-08	0
925	155971	2.0125502930845585e-08	0
156110	29110	1.979654562500599e-08	0
1489	155030	1.9716540955450057e-08	0
155971	4738	1.9700564957148003e-08	0
156110	4594	1.9664712969102993e-08	0
155871	1673	1.930152448981204e-08	0
60489	155030	1.792405879275094e-08	0
6774	155971	1.7858674983273204e-08	0
3622	155908	1.7348453007492992e-08	0
5886	155807	1.7223019566081632e-08	0
9648	156110	1.721673104082555e-08	0
29110	156110	1.698529306093377e-08	0
972	155945	1.6548158399132262e-08	0
155030	60489	1.6113533063411012e-08	0
1029	155030	1.5810626918799642e-08	0
155030	81030	1.577662600560359e-08	0
29082	155030	1.5574104894611196e-08	0
963	155971	1.5481799953143138e-08	0
3135	156110	1.507642122255959e-08	0
155908	3700	1.501417801197391e-08	0
3700	155908	1.501417801197391e-08	0
10714	155971	1.4881465726368504e-08	0
7374	155459	1.4854093954852488e-08	0
155348	10075	1.4647955293156656e-08	1
6693	155971	1.3743074456229465e-08	0
156110	926	1.3240846974404974e-08	0
155459	6921	1.2809347471609556e-08	0
156110	3135	1.2234549040535114e-08	0
155945	22914	1.1255881560146008e-08	0
155971	4153	1.1069641980832046e-08	0
51311	155971	1.0813667961073747e-08	0
684	155971	1.0731747046577311e-08	0
652070	155459	1.0600064048738034e-08	0
155908	26827	1.0505204040001104e-08	0
155971	30816	1.0380929005293638e-08	0
6285	155945	1.0277442008543858e-08	0
155945	6285	1.0277442008543858e-08	0
155971	19	1.0256411053788383e-08	0
155030	975	1.0138883177468472e-08	0
155945	972	1.0105712933139444e-08	0
155971	6387	9.954863933181457e-09	0
7124	156110	9.950846813211456e-09	0
155971	6998	9.947151546896293e-09	0
155030	29082	9.921244603638968e-09	0
155971	50863	9.89722703792495e-09	0
8945	155945	9.851161886231807e-09	0
3558	156110	9.598327577187149e-09	0
155030	6402	9.304840009605186e-09	0
6402	155030	9.286082014448027e-09	0
926	156110	9.222327013169718e-09	0
1673	155871	9.104770271051166e-09	0
22914	156110	9.016002278094959e-09	0
155459	7374	8.710313248450063e-09	0
155030	3732	8.59905702199626e-09	0
3458	156110	7.949810032492621e-09	0
156110	3458	7.949810032492621e-09	0
8941	155348	7.87603704477391e-09	0
156110	22914	7.856120975979763e-09	0
155807	347376	7.722567030299388e-09	0
3700	155030	7.441551042042249e-09	0
155030	8941	7.235706034336431e-09	0
155908	728378	7.1442031179813625e-09	0
155908	30816	6.539817132278358e-09	0
156110	2534	6.526256535188679e-09	0
155971	1524	6.364113014356576e-09	0
155908	3622	5.641443312498495e-09	0
155459	652070	5.59742396877283e-09	0
156110	7253	5.44133638147315e-09	0
155971	6693	5.1907469433842834e-09	0
55690	156110	5.0912944971059915e-09	0
22914	155945	5.058176988370633e-09	0
155971	2720	4.847678702901703e-09	0
155971	8743	4.633790351427081e-09	0
4758	155030	4.3798804583161655e-09	0
155807	10980	4.354557603392095e-09	0
10980	155807	4.354557603392095e-09	0
156110	23241	4.3345704803243734e-09	0
30816	155971	4.318832180771892e-09	0
155971	351	4.29347046804196e-09	0
861	155459	4.236175299432432e-09	0
155030	148362	4.230092276458208e-09	0
155459	861	4.094184213876417e-09	0
156110	57026	3.866823750087178e-09	0
57026	156110	3.866823750087178e-09	0
155030	3456	3.777392620918363e-09	0
10959	155807	3.777392620918363e-09	0
7852	156110	3.7216533188555445e-09	0
351	155971	3.5789975427746867e-09	0
4320	155030	3.3993570180967936e-09	0
155807	10959	3.2294102947361125e-09	0
3456	155030	3.2294102947361125e-09	0
156110	7124	3.1154661073173884e-09	0
155945	1128	3.0817954854711616e-09	0
1128	155945	3.0817954854711616e-09	0
155971	4790	3.0371256620753684e-09	0
7329	155030	2.953852051845729e-09	0
155030	3700	2.8562845422186456e-09	0
155908	103	2.712898350409887e-09	0
103	155908	2.712898350409887e-09	0
26827	155908	2.6592996693608484e-09	0
155971	51311	2.629661599584665e-09	0
155908	2028	2.587233982609405e-09	0
155030	10521	2.465626591785508e-09	0
2720	155971	2.4094062300861196e-09	0
156110	3105	2.3497204182376663e-09	0
10521	155030	2.33242780645071e-09	0
155807	836	2.2435231450401716e-09	0
4790	155971	2.2341883898491233e-09	0
1234	155030	2.2306030356133988e-09	0
155030	1234	2.2306030356133988e-09	0
7020	155030	2.2182529146874685e-09	0
156110	3107	2.180067459889301e-09	0
155971	1109	2.098229368030502e-09	0
155807	842	2.071317561913588e-09	0
155908	4691	1.9564915243464043e-09	0
156110	6347	1.9145196539227527e-09	0
1524	155971	1.892373591161345e-09	0
155971	3558	1.8623420583452344e-09	0
836	155807	1.779671188195664e-09	0
155030	3458	1.7415912045848359e-09	0
85363	155030	1.6849395212403806e-09	0
6347	156110	1.6608495689851566e-09	0
4869	155908	1.6441367156616593e-09	0
155971	1392	1.605635180368381e-09	0
1109	155971	1.5160269706271379e-09	0
92421	155030	1.5070750203349803e-09	0
156110	9648	1.48355150386692e-09	0
3107	156110	1.4737173703593953e-09	0
155971	5621	1.430038643057685e-09	0
3558	155971	1.3512581054087036e-09	0
155030	7329	1.349035660958009e-09	0
156110	23547	1.341493138795613e-09	0
5599	155971	1.3367186246782126e-09	0
155030	79719	1.3283615318826492e-09	0
1236	155971	1.3035559298657518e-09	0
155971	1236	1.3035559298657518e-09	0
155971	4982	1.282348449649362e-09	0
1234	156110	1.2687456640847472e-09	0
156110	55690	1.2658256665076806e-09	0
684	155030	1.248734893266601e-09	0
975	155030	1.2479361988226856e-09	0
5621	155971	1.246236558394287e-09	0
652070	155971	1.2087005840655252e-09	0
155971	652070	1.2087005840655252e-09	0
2028	155908	1.1318558312822802e-09	0
310	155030	1.1259216892156587e-09	0
818	155971	1.1189177362425085e-09	0
19	156110	1.0221954394040722e-09	0
94025	155971	1.0168712538671798e-09	0
3107	155971	9.853203808418698e-10	0
155030	684	9.001011047615748e-10	0
156110	1234	8.961592579126432e-10	0
155971	5599	8.937317552693003e-10	0
155030	1437	8.824355690606467e-10	0
1437	155030	8.824355690606467e-10	0
155030	7020	8.806344542477973e-10	0
5901	155030	8.705213216941843e-10	0
7514	155030	8.705213216941843e-10	0
155971	7433	8.676022122955374e-10	0
155807	3916	8.379708038575018e-10	0
79966	155971	8.363086889673355e-10	0
155971	79966	8.363086889673355e-10	0
155971	3178	8.261572537193729e-10	0
2332	155908	7.808510504858646e-10	0
155348	51014	7.780222022191197e-10	0
51014	155348	7.780222022191197e-10	0
155971	3569	7.578804250840676e-10	0
155971	818	7.461632423044762e-10	0
5901	155908	7.429904469447024e-10	0
155908	5901	7.429904469447024e-10	0
155971	94025	7.057513462527254e-10	0
155030	4758	6.948878139567682e-10	0
155030	51014	6.727393087047062e-10	0
155807	54205	6.690680232068758e-10	0
3569	155971	6.644929051446979e-10	0
4153	155971	6.527368645592446e-10	0
155348	8941	6.504574656673867e-10	0
155030	5901	6.252192097377929e-10	0
155030	7514	6.252192097377929e-10	0
155908	3267	6.228660920370999e-10	0
28910	155971	6.027970345101608e-10	0
155807	5713	5.951018566818789e-10	0
148362	155030	5.914840839338353e-10	0
3916	155807	5.810735226319252e-10	0
155030	310	5.736108255049999e-10	0
3574	155030	5.516129775173795e-10	0
23241	156110	5.068618857961837e-10	0
155030	3622	4.88593943082094e-10	0
3105	156110	4.4728554193795844e-10	0
155459	25939	4.089587557487562e-10	0
155459	684	4.089587557487562e-10	0
155971	3329	3.7855707457623566e-10	0
4691	155908	3.747498977801911e-10	0
3329	155971	3.5450264945779963e-10	0
81030	155030	3.451768870732508e-10	0
29110	155459	3.1758629059908117e-10	0
155459	29110	3.1758629059908117e-10	0
917	156110	3.053032271438383e-10	0
156110	917	3.053032271438383e-10	0
155908	2332	2.8445701349966157e-10	0
10673	155971	2.7647106826123036e-10	0
155971	10673	2.7647106826123036e-10	0
3732	155030	2.6107549455645085e-10	0
155871	100187828	2.484286110160383e-10	0
155971	2	2.423073963697675e-10	0
155971	28910	2.0983126347573489e-10	0
5713	155807	1.9943413587242276e-10	0
676	155030	1.882211053683136e-10	0
155971	684	1.7253898310087834e-10	0
155030	56655	1.6944623482118004e-10	0
155030	3565	1.5285761545413834e-10	0
30816	155908	1.5093504224239496e-10	0
155971	26996	1.5063150726746244e-10	0
51014	155030	1.4898493549964087e-10	0
155459	342574	1.4759082844761906e-10	0
342574	155459	1.4759082844761906e-10	0
156110	356	1.4502476997080294e-10	0
155030	947	1.444793173988046e-10	0
947	155030	1.444793173988046e-10	0
155971	3603	1.4233736411739528e-10	0
56655	155030	1.408175798189859e-10	0
54205	155807	1.4047241148062994e-10	0
26996	155971	1.2266709870090153e-10	0
10714	155348	1.1475742578426207e-10	0
155971	2064	1.1170631086798721e-10	0
156110	4481	9.854717042401262e-11	0
3603	155971	9.854439486645106e-11	0
155348	10714	9.359435448885733e-11	0
155908	3458	9.274248036206245e-11	0
3178	155971	8.119083183544262e-11	0
842	155807	7.248002198423364e-11	0
3622	155030	7.15708603493681e-11	0
200316	155030	6.632827620478565e-11	0
155348	653820	6.608302793864596e-11	0
155030	200316	5.84736703501676e-11	0
155807	10714	5.4474869060072706e-11	0
155971	974	5.357814192308297e-11	0
974	155971	5.357814192308297e-11	0
2064	155971	5.2204240930109336e-11	0
653820	155348	5.078348852549652e-11	0
155807	841	5.007727565953246e-11	0
3565	155030	4.916267393184626e-11	0
356	156110	4.599942649008426e-11	0
10714	155807	4.423328370251056e-11	0
155971	3107	4.204414594255468e-11	0
155908	100271694	3.1647240383847475e-11	0
100616444	155945	3.164091211260711e-11	0
100187828	155871	3.104139167930953e-11	0
653108	155908	2.9093283337999765e-11	0
27074	155030	2.808242527407856e-11	0
3458	155908	2.6550761589305694e-11	0
155030	27074	2.557487555066018e-11	0
155908	653108	2.4793500585928996e-11	0
155908	100616444	2.290134748506034e-11	0
4481	156110	2.124100895173342e-11	0
25939	155459	2.082134464842511e-11	0
684	155459	2.082134464842511e-11	0
8941	155807	2.0781931731050918e-11	0
155459	100616444	1.9667045769722336e-11	0
155030	6426	1.867561660873207e-11	0
100616444	155459	1.8009815860864364e-11	0
79719	155030	1.1001533017918064e-11	0
6426	155030	1.0668688155135442e-11	0
155908	10656	1.0560219365629564e-11	0
100616444	155908	1.0434320074637071e-11	0
2534	156110	1.0335288180840507e-11	0
156110	100616444	7.834177750964955e-12	0
155908	6194	6.810441099958098e-12	0
6194	155908	6.810441099958098e-12	0
155908	5903	6.807665542396535e-12	0
10959	155459	6.632472349110685e-12	0
5903	155908	6.356581927491334e-12	0
100616444	156110	3.1120661603267763e-12	0
10492	155908	1.9626522629323517e-12	0
841	155807	1.8657297928825756e-12	0
155459	10959	1.8572920978954244e-12	0
8626	155348	1.7607026947530358e-12	0
155348	8626	1.7607026947530358e-12	0
155908	202559	1.6907586442016509e-12	0
925	155459	1.5766277172701848e-12	0
155971	100689229	1.4447332219447162e-12	0
100689229	155971	1.4447332219447162e-12	0
202559	155908	1.362243651215067e-12	0
6737	155030	1.3395951015127139e-12	0
407007	155971	1.1901590823981678e-12	0
155030	6737	9.744427487134999e-13	0
155971	407007	9.635625630721734e-13	0
155807	8941	8.57980353430321e-13	0
155908	10492	6.630251903061435e-13	0
238	156110	4.1178171983347056e-13	0
100271694	155908	2.902122986370159e-13	0
10656	155908	2.5068835896036035e-13	0
156110	238	1.2245759961615477e-13	0
155459	925	7.704947790898586e-14	0
